NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
8,1,12,133,2,,23.865,2,27.487,2,19.476,2,117.9,18:50.2,33:50.2,00:23.9,00:27.5,00:19.5,OTUR,,,NIO ,235.0,Location 6,Free Practice 2
8,1,13,71,0,,33.153,0,37.299,0,24.65,0,87.8,20:25.3,35:25.3,00:33.2,00:37.3,00:24.6,OTUR,,,NIO ,,Location 6,Free Practice 2
8,1,14,87,0,,24.039,0,27.704,0,19.694,0,116.9,21:36.8,36:36.8,00:24.0,00:27.7,00:19.7,OTUR,,,NIO ,,Location 6,Free Practice 2
8,1,15,72,0,B,26.064,0,29.977,0,03:48.7,0,29.3,26:21.5,41:21.5,00:26.1,00:30.0,03:48.7,OTUR,,,NIO ,,Location 6,Free Practice 2
8,1,16,88,0,,34.546,0,31.551,0,22.515,0,94.3,27:50.1,42:50.1,00:34.5,00:31.6,00:22.5,OTUR,03:33.4,,NIO ,,Location 6,Free Practice 2
8,1,17,73,0,,28.176,0,31.775,0,21.401,0,102.7,29:11.5,44:11.5,00:28.2,00:31.8,00:21.4,OTUR,,,NIO ,250.0,Location 6,Free Practice 2
8,1,18,75,0,B,26.006,0,37.655,0,,0,,30:31.1,0:00,00:26.0,00:37.7,,OTUR,,,NIO ,,Location 6,Free Practice 2
88,1,1,143,0,,01:40.3,0,33.849,0,26.743,0,51.9,02:40.9,17:40.9,01:40.3,00:33.8,00:26.7,TB,01:05.8,,NIOO,,Location 6,Free Practice 2
88,1,2,88,0,,24.673,0,28.141,0,19.978,0,114.7,03:53.6,18:53.6,00:24.7,00:28.1,00:20.0,TB,,,NIOO,,Location 6,Free Practice 2
88,1,3,95,0,,29.932,0,35.186,0,24.715,0,93.0,05:23.5,20:23.5,00:29.9,00:35.2,00:24.7,TB,,,NIOO,,Location 6,Free Practice 2
88,1,4,96,0,,24.122,0,27.547,0,19.757,0,116.9,06:34.9,21:34.9,00:24.1,00:27.5,00:19.8,TB,,,NIOO,,Location 6,Free Practice 2
88,1,5,90,0,,25.506,0,28.723,0,20.311,0,112.0,07:49.4,22:49.4,00:25.5,00:28.7,00:20.3,TB,,,NIOO,,Location 6,Free Practice 2
88,1,6,88,0,,24.966,0,28.593,0,20.299,0,113.1,09:03.3,24:03.3,00:25.0,00:28.6,00:20.3,TB,,,NIOO,,Location 6,Free Practice 2
88,1,7,89,0,,24.914,0,28.491,0,20.242,0,113.4,10:16.9,25:16.9,00:24.9,00:28.5,00:20.2,TB,,,NIOO,,Location 6,Free Practice 2
88,1,8,71,0,,25.019,0,28.573,0,20.194,0,113.2,11:30.7,26:30.7,00:25.0,00:28.6,00:20.2,TB,,,NIOO,,Location 6,Free Practice 2
88,1,9,93,0,B,25.081,0,30.213,0,01:56.3,0,48.7,14:22.3,29:22.3,00:25.1,00:30.2,01:56.3,TB,,,NIOO,,Location 6,Free Practice 2
88,1,10,88,0,,39.462,0,35.019,0,24.34,0,84.5,16:01.1,31:01.1,00:39.5,00:35.0,00:24.3,TB,01:41.1,,NIOO,,Location 6,Free Practice 2
88,1,11,136,0,,25.56,0,32.968,0,24.735,0,100.3,17:24.4,32:24.4,00:25.6,00:33.0,00:24.7,TB,,,NIOO,235.0,Location 6,Free Practice 2
88,1,12,103,0,,23.835,0,27.976,0,19.525,0,117.1,18:35.7,33:35.7,00:23.8,00:28.0,00:19.5,TB,,,NIOO,235.0,Location 6,Free Practice 2
88,1,13,96,0,,30.405,0,35.283,0,21.806,0,95.5,20:03.2,35:03.2,00:30.4,00:35.3,00:21.8,TB,,,NIOO,,Location 6,Free Practice 2
88,1,14,68,0,,24.331,0,27.802,0,19.824,0,116.1,21:15.2,36:15.2,00:24.3,00:27.8,00:19.8,TB,,,NIOO,,Location 6,Free Practice 2
88,1,15,84,0,B,26.295,0,35.989,0,02:33.9,0,38.6,24:51.4,39:51.4,00:26.3,00:36.0,02:33.9,TB,,,NIOO,,Location 6,Free Practice 2
88,1,16,76,0,,34.061,0,31.981,0,21.815,0,95.1,26:19.2,41:19.2,00:34.1,00:32.0,00:21.8,TB,02:18.4,,NIOO,,Location 6,Free Practice 2
88,1,17,116,0,,26.375,0,30.237,0,21.229,0,107.3,27:37.1,42:37.1,00:26.4,00:30.2,00:21.2,TB,,,NIOO,250.0,Location 6,Free Practice 2
88,1,18,106,2,,23.614,2,27.041,2,19.447,2,119.1,28:47.2,43:47.2,00:23.6,00:27.0,00:19.4,TB,,,NIOO,250.0,Location 6,Free Practice 2
88,1,19,87,0,,26.202,0,30.062,0,20.728,0,108.5,30:04.2,45:04.2,00:26.2,00:30.1,00:20.7,TB,,,NIOO,,Location 6,Free Practice 2
94,1,1,74,0,,01:09.9,0,33.454,0,22.475,0,66.4,02:05.8,17:05.8,01:09.9,00:33.5,00:22.5,AL,00:39.1,,MAHINDRAd,,Location 6,Free Practice 2
94,1,2,104,0,,28.055,0,33.54,0,23.583,0,98.1,03:31.0,18:31.0,00:28.1,00:33.5,00:23.6,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,3,89,0,,24.126,0,27.56,0,19.534,0,117.3,04:42.2,19:42.2,00:24.1,00:27.6,00:19.5,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,4,107,0,,32.222,0,35.224,0,23.521,0,91.8,06:13.2,21:13.2,00:32.2,00:35.2,00:23.5,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,5,72,0,,24.077,0,27.816,0,19.57,0,116.9,07:24.7,22:24.7,00:24.1,00:27.8,00:19.6,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,6,91,0,,32.538,0,38.296,0,20.727,0,91.2,08:56.2,23:56.2,00:32.5,00:38.3,00:20.7,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,7,92,0,,29.966,0,33.755,0,21.486,0,98.0,10:21.4,25:21.4,00:30.0,00:33.8,00:21.5,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,8,91,0,B,24.284,0,27.729,0,05:45.3,0,21.0,16:58.8,31:58.8,00:24.3,00:27.7,05:45.3,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,9,72,0,,32.875,0,32.99,0,24.446,0,92.5,18:29.1,33:29.1,00:32.9,00:33.0,00:24.4,AL,05:28.7,,MAHINDRAd,235.0,Location 6,Free Practice 2
94,1,10,92,0,,23.456,2,27.209,0,19.304,0,119.4,19:39.1,34:39.1,00:23.5,00:27.2,00:19.3,AL,,,MAHINDRAd,250.0,Location 6,Free Practice 2
94,1,11,86,0,,27.466,0,32.085,0,23.272,0,100.8,21:01.9,36:01.9,00:27.5,00:32.1,00:23.3,AL,,,MAHINDRAd,235.0,Location 6,Free Practice 2
94,1,12,118,0,,30.271,0,31.783,0,20.704,0,100.9,22:24.6,37:24.6,00:30.3,00:31.8,00:20.7,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,13,91,0,B,24.204,0,27.71,0,03:08.1,0,34.8,26:24.6,41:24.6,00:24.2,00:27.7,03:08.1,AL,,,MAHINDRAd,,Location 6,Free Practice 2
94,1,14,71,0,,37.166,0,33.612,0,21.776,0,90.2,27:57.2,42:57.2,00:37.2,00:33.6,00:21.8,AL,02:52.8,,MAHINDRAd,,Location 6,Free Practice 2
94,1,15,82,0,,28.352,0,32.098,0,20.438,0,103.3,29:18.1,44:18.1,00:28.4,00:32.1,00:20.4,AL,,,MAHINDRAd,250.0,Location 6,Free Practice 2
94,1,16,91,2,,23.653,0,27.065,2,19.158,2,119.5,30:27.9,45:27.9,00:23.7,00:27.1,00:19.2,AL,,,MAHINDRAd,250.0,Location 6,Free Practice 2
99,1,1,86,0,,01:03.7,0,36.271,0,20.441,0,69.3,02:00.4,17:00.4,01:03.7,00:36.3,00:20.4,PWEHRL,00:30.0,,TAG ,235.0,Location 6,Free Practice 2
99,1,2,77,0,,24.104,0,27.392,0,20.329,0,116.3,03:12.3,18:12.3,00:24.1,00:27.4,00:20.3,PWEHRL,,,TAG ,235.0,Location 6,Free Practice 2
99,1,3,117,0,,29.077,0,31.725,0,20.012,0,103.3,04:33.1,19:33.1,00:29.1,00:31.7,00:20.0,PWEHRL,,,TAG ,235.0,Location 6,Free Practice 2
99,1,4,72,0,,23.869,0,27.42,0,19.446,0,118.1,05:43.8,20:43.8,00:23.9,00:27.4,00:19.4,PWEHRL,,,TAG ,250.0,Location 6,Free Practice 2
99,1,5,156,0,,24.234,0,27.866,0,19.894,0,116.0,06:55.8,21:55.8,00:24.2,00:27.9,00:19.9,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,6,88,0,,31.071,0,33.172,0,25.75,0,92.8,08:25.8,23:25.8,00:31.1,00:33.2,00:25.8,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,7,116,0,,24.025,0,27.598,0,19.582,0,117.3,09:37.0,24:37.0,00:24.0,00:27.6,00:19.6,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,8,77,0,,26.739,0,28.711,0,20.152,0,110.5,10:52.6,25:52.6,00:26.7,00:28.7,00:20.2,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,9,74,0,,24.789,0,28.356,0,19.945,0,114.3,12:05.7,27:05.7,00:24.8,00:28.4,00:19.9,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,10,70,0,,24.77,0,28.365,0,20.108,0,114.0,13:18.9,28:18.9,00:24.8,00:28.4,00:20.1,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,11,99,0,,24.787,0,28.432,0,19.99,0,114.1,14:32.2,29:32.2,00:24.8,00:28.4,00:20.0,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,12,96,0,,31.385,0,32.556,0,20.437,0,99.0,15:56.5,30:56.5,00:31.4,00:32.6,00:20.4,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,13,84,0,,24.209,0,27.63,0,19.661,0,116.8,17:08.0,32:08.0,00:24.2,00:27.6,00:19.7,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,14,106,0,,24.386,0,31.33,0,24.558,0,104.0,18:28.3,33:28.3,00:24.4,00:31.3,00:24.6,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,15,73,0,,35.425,0,29.504,0,20.404,0,97.9,19:53.6,34:53.6,00:35.4,00:29.5,00:20.4,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,16,89,0,,24.086,0,27.772,0,19.756,0,116.6,21:05.3,36:05.3,00:24.1,00:27.8,00:19.8,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,17,100,0,B,26.603,0,29.04,0,02:45.3,0,37.8,24:46.2,39:46.2,00:26.6,00:29.0,02:45.3,PWEHRL,,,TAG ,,Location 6,Free Practice 2
99,1,18,89,0,,34.948,0,31.126,0,21.891,0,94.9,26:14.2,41:14.2,00:34.9,00:31.1,00:21.9,PWEHRL,02:31.5,,TAG ,,Location 6,Free Practice 2
99,1,19,94,0,,25.588,0,30.558,0,23.503,0,104.9,27:33.9,42:33.9,00:25.6,00:30.6,00:23.5,PWEHRL,,,TAG ,250.0,Location 6,Free Practice 2
99,1,20,73,2,,23.492,2,26.92,2,19.031,2,120.3,28:43.3,43:43.3,00:23.5,00:26.9,00:19.0,PWEHRL,,,TAG ,250.0,Location 6,Free Practice 2
99,1,21,126,0,,32.787,0,32.184,0,22.353,0,95.6,30:10.6,45:10.6,00:32.8,00:32.2,00:22.4,PWEHRL,,,TAG ,,Location 6,Free Practice 2
10,1,1,123,0,,01:08.6,0,34.309,0,22.677,0,66.5,02:05.6,02:05.6,01:08.6,00:34.3,00:22.7,SB,00:33.0,,JR,,Location 6,Free Practice 1
10,1,2,92,0,,27.051,0,52.833,0,26.029,0,78.9,03:51.5,03:51.5,00:27.1,00:52.8,00:26.0,SB,,,JR,,Location 6,Free Practice 1
10,1,3,117,0,B,26.049,0,30.691,0,01:00.6,0,71.2,05:48.9,05:48.9,00:26.0,00:30.7,01:00.6,SB,,,JR,,Location 6,Free Practice 1
10,1,4,176,0,,37.7,0,30.625,0,20.962,0,93.5,07:18.2,07:18.2,00:37.7,00:30.6,00:21.0,SB,00:45.3,,JR,,Location 6,Free Practice 1
10,1,5,71,0,,26.338,0,30.163,0,20.833,0,108.0,08:35.5,08:35.5,00:26.3,00:30.2,00:20.8,SB,,,JR,,Location 6,Free Practice 1
10,1,6,98,0,,25.459,0,33.285,0,20.014,0,106.0,09:54.3,09:54.3,00:25.5,00:33.3,00:20.0,SB,,,JR,,Location 6,Free Practice 1
10,1,7,72,0,,24.777,0,28.226,0,19.989,0,114.4,11:07.3,11:07.3,00:24.8,00:28.2,00:20.0,SB,,,JR,,Location 6,Free Practice 1
10,1,8,80,0,,24.506,0,27.882,0,20.1,0,115.2,12:19.8,12:19.8,00:24.5,00:27.9,00:20.1,SB,,,JR,,Location 6,Free Practice 1
10,1,9,85,0,,25.037,0,28.072,0,19.818,0,114.5,13:32.7,13:32.7,00:25.0,00:28.1,00:19.8,SB,,,JR,,Location 6,Free Practice 1
10,1,10,90,0,,36.152,0,36.767,0,20.606,0,89.3,15:06.2,15:06.2,00:36.2,00:36.8,00:20.6,SB,,,JR,,Location 6,Free Practice 1
10,1,11,73,0,,24.275,0,27.736,0,19.669,0,116.5,16:17.9,16:17.9,00:24.3,00:27.7,00:19.7,SB,,,JR,,Location 6,Free Practice 1
10,1,12,90,0,,34.498,0,44.073,0,22.022,0,83.0,17:58.5,17:58.5,00:34.5,00:44.1,00:22.0,SB,,,JR,,Location 6,Free Practice 1
10,1,13,71,2,,24.155,0,27.615,0,19.607,2,117.0,19:09.9,19:09.9,00:24.2,00:27.6,00:19.6,SB,,,JR,,Location 6,Free Practice 1
10,1,14,120,0,B,26.912,0,28.721,0,05:54.5,0,20.4,26:00.0,26:00.0,00:26.9,00:28.7,05:54.5,SB,,,JR,,Location 6,Free Practice 1
10,1,15,92,0,,36.099,0,32.645,0,25.724,0,88.4,27:34.4,27:34.4,00:36.1,00:32.6,00:25.7,SB,05:38.7,,JR,,Location 6,Free Practice 1
10,1,16,100,0,,28.495,0,49.675,0,32.19,0,75.7,29:24.8,29:24.8,00:28.5,00:49.7,00:32.2,SB,,,JR,235.0,Location 6,Free Practice 1
10,1,17,101,0,B,23.513,2,27.079,3,,0,,30:26.9,0:00,00:23.5,00:27.1,,SB,,,JR,,Location 6,Free Practice 1
11,1,1,87,0,,01:06.7,0,32.633,0,23.833,0,67.8,02:03.2,02:03.2,01:06.7,00:32.6,00:23.8,LGRA,00:29.3,,AD,,Location 6,Free Practice 1
11,1,2,142,0,,26.947,0,53.485,0,25.773,0,78.6,03:49.4,03:49.4,00:26.9,00:53.5,00:25.8,LGRA,,,AD,,Location 6,Free Practice 1
11,1,3,84,0,,25.84,0,30.633,0,20.92,0,107.9,05:06.8,05:06.8,00:25.8,00:30.6,00:20.9,LGRA,,,AD,,Location 6,Free Practice 1
11,1,4,136,0,,25.199,0,28.55,0,20.293,0,112.8,06:20.8,06:20.8,00:25.2,00:28.6,00:20.3,LGRA,,,AD,,Location 6,Free Practice 1
11,1,5,91,0,,24.753,0,29.621,0,20.497,0,111.6,07:35.7,07:35.7,00:24.8,00:29.6,00:20.5,LGRA,,,AD,,Location 6,Free Practice 1
11,1,6,102,0,,24.427,0,27.927,0,20.015,0,115.4,08:48.1,08:48.1,00:24.4,00:27.9,00:20.0,LGRA,,,AD,,Location 6,Free Practice 1
11,1,7,178,0,,28.197,0,33.178,0,22.085,0,100.1,10:11.5,10:11.5,00:28.2,00:33.2,00:22.1,LGRA,,,AD,,Location 6,Free Practice 1
11,1,8,95,0,,24.585,0,27.847,0,20.122,0,115.1,11:24.1,11:24.1,00:24.6,00:27.8,00:20.1,LGRA,,,AD,,Location 6,Free Practice 1
11,1,9,111,0,,24.438,0,27.81,0,19.977,0,115.6,12:36.3,12:36.3,00:24.4,00:27.8,00:20.0,LGRA,,,AD,,Location 6,Free Practice 1
11,1,10,0,0,,25.406,0,31.4,0,20.404,0,108.2,13:53.5,13:53.5,00:25.4,00:31.4,00:20.4,LGRA,,,AD,,Location 6,Free Practice 1
11,1,11,101,0,,24.971,0,28.367,0,20.556,0,113.0,15:07.4,15:07.4,00:25.0,00:28.4,00:20.6,LGRA,,,AD,,Location 6,Free Practice 1
11,1,12,101,0,B,24.783,0,28.391,0,06:06.3,0,19.9,22:06.9,22:06.9,00:24.8,00:28.4,06:06.3,LGRA,,,AD,,Location 6,Free Practice 1
11,1,13,73,0,,33.316,0,32.821,0,22.759,0,94.0,23:35.8,23:35.8,00:33.3,00:32.8,00:22.8,LGRA,05:51.8,,AD,,Location 6,Free Practice 1
11,1,14,84,0,,24.305,0,27.44,0,19.658,0,117.0,24:47.2,24:47.2,00:24.3,00:27.4,00:19.7,LGRA,,,AD,,Location 6,Free Practice 1
11,1,15,76,0,,24.05,0,27.522,0,19.823,0,117.0,25:58.6,25:58.6,00:24.0,00:27.5,00:19.8,LGRA,,,AD,,Location 6,Free Practice 1
11,1,16,133,0,,29.16,0,33.951,0,20.352,0,100.1,27:22.1,27:22.1,00:29.2,00:34.0,00:20.4,LGRA,,,AD,,Location 6,Free Practice 1
11,1,17,106,2,,23.998,2,27.362,2,19.603,2,117.7,28:33.0,28:33.0,00:24.0,00:27.4,00:19.6,LGRA,,,AD,,Location 6,Free Practice 1
11,1,18,114,0,,27.795,0,35.55,0,21.305,0,98.7,29:57.7,29:57.7,00:27.8,00:35.5,00:21.3,LGRA,,,AD,,Location 6,Free Practice 1
11,1,19,172,0,,24.063,0,27.481,0,35.384,0,96.1,31:24.6,31:24.6,00:24.1,00:27.5,00:35.4,LGRA,,,AD,,Location 6,Free Practice 1
11,1,20,90,0,B,59.473,0,57.651,0,,0,,33:44.6,0:00,00:59.5,00:57.7,,LGRA,,,AD,,Location 6,Free Practice 1
13,1,1,166,0,,41.468,0,32.811,0,23.234,0,85.7,01:37.5,01:37.5,00:41.5,00:32.8,00:23.2,ACO,00:09.6,,DSo,,Location 6,Free Practice 1
13,1,2,81,0,,26.93,0,32.836,0,47.152,0,78.1,03:24.4,03:24.4,00:26.9,00:32.8,00:47.2,ACO,,,DSo,,Location 6,Free Practice 1
13,1,3,70,0,,28.557,0,29.388,0,21.144,0,105.6,04:43.5,04:43.5,00:28.6,00:29.4,00:21.1,ACO,,,DSo,,Location 6,Free Practice 1
13,1,4,122,0,,25.365,0,28.557,0,20.492,0,112.2,05:57.9,05:57.9,00:25.4,00:28.6,00:20.5,ACO,,,DSo,,Location 6,Free Practice 1
13,1,5,120,0,,24.958,0,28.397,0,20.196,0,113.6,07:11.5,07:11.5,00:25.0,00:28.4,00:20.2,ACO,,,DSo,,Location 6,Free Practice 1
13,1,6,73,0,,27.853,0,36.981,0,21.149,0,97.1,08:37.5,08:37.5,00:27.9,00:37.0,00:21.1,ACO,,,DSo,,Location 6,Free Practice 1
13,1,7,129,0,,24.425,0,27.915,0,20.034,0,115.4,09:49.8,09:49.8,00:24.4,00:27.9,00:20.0,ACO,,,DSo,,Location 6,Free Practice 1
13,1,8,110,0,B,24.283,0,27.836,0,37.739,0,92.9,11:19.7,11:19.7,00:24.3,00:27.8,00:37.7,ACO,,,DSo,,Location 6,Free Practice 1
13,1,9,81,0,,04:24.3,0,34.248,0,22.55,0,26.0,16:40.8,16:40.8,04:24.3,00:34.2,00:22.6,ACO,04:11.2,,DSo,,Location 6,Free Practice 1
13,1,10,103,0,,24.199,0,27.506,0,19.793,0,116.8,17:52.3,17:52.3,00:24.2,00:27.5,00:19.8,ACO,,,DSo,,Location 6,Free Practice 1
13,1,11,187,0,,32.502,0,35.121,0,21.897,0,93.3,19:21.8,19:21.8,00:32.5,00:35.1,00:21.9,ACO,,,DSo,,Location 6,Free Practice 1
13,1,12,110,0,,28.516,0,36.117,0,21.983,0,96.4,20:48.4,20:48.4,00:28.5,00:36.1,00:22.0,ACO,,,DSo,,Location 6,Free Practice 1
13,1,13,103,0,,24.829,0,27.394,2,19.701,0,116.1,22:00.3,22:00.3,00:24.8,00:27.4,00:19.7,ACO,,,DSo,,Location 6,Free Practice 1
13,1,14,69,0,,31.086,0,41.107,0,28.398,0,83.0,23:40.9,23:40.9,00:31.1,00:41.1,00:28.4,ACO,,,DSo,,Location 6,Free Practice 1
13,1,15,104,2,,24.05,2,27.551,0,19.692,2,117.2,24:52.2,24:52.2,00:24.0,00:27.6,00:19.7,ACO,,,DSo,,Location 6,Free Practice 1
13,1,16,96,0,,32.513,0,40.124,0,23.5,0,86.9,26:28.4,26:28.4,00:32.5,00:40.1,00:23.5,ACO,,,DSo,,Location 6,Free Practice 1
13,1,17,70,0,,24.257,0,27.641,0,19.848,0,116.4,27:40.1,27:40.1,00:24.3,00:27.6,00:19.8,ACO,,,DSo,,Location 6,Free Practice 1
13,1,18,72,0,B,25.2,0,33.851,0,42.275,0,82.4,29:21.4,29:21.4,00:25.2,00:33.9,00:42.3,ACO,,,DSo,,Location 6,Free Practice 1
13,1,19,73,0,B,,0,,0,,0,,29:21.4,0:00,,,,ACO,,,DSo,,Location 6,Free Practice 1
17,1,1,92,0,,55.702,0,34.143,0,23.936,0,73.4,01:53.8,01:53.8,00:55.7,00:34.1,00:23.9,NVR,00:17.8,,ME,,Location 6,Free Practice 1
17,1,2,102,0,,27.808,0,50.667,0,28.556,0,78.0,03:40.8,03:40.8,00:27.8,00:50.7,00:28.6,NVR,,,ME,,Location 6,Free Practice 1
17,1,3,69,0,,25.927,0,28.654,0,20.669,0,111.0,04:56.1,04:56.1,00:25.9,00:28.7,00:20.7,NVR,,,ME,,Location 6,Free Practice 1
17,1,4,72,0,,25.106,0,28.306,0,20.353,0,113.2,06:09.8,06:09.8,00:25.1,00:28.3,00:20.4,NVR,,,ME,,Location 6,Free Practice 1
17,1,5,71,0,,24.985,0,28.944,0,20.97,0,111.5,07:24.7,07:24.7,00:25.0,00:28.9,00:21.0,NVR,,,ME,,Location 6,Free Practice 1
17,1,6,70,0,,24.886,0,28.37,0,20.099,0,113.9,08:38.1,08:38.1,00:24.9,00:28.4,00:20.1,NVR,,,ME,,Location 6,Free Practice 1
17,1,7,103,0,,24.876,0,28.394,0,20.175,0,113.7,09:51.5,09:51.5,00:24.9,00:28.4,00:20.2,NVR,,,ME,,Location 6,Free Practice 1
17,1,8,105,0,,24.816,0,31.861,0,21.186,0,107.3,11:09.4,11:09.4,00:24.8,00:31.9,00:21.2,NVR,,,ME,,Location 6,Free Practice 1
17,1,9,119,0,,24.705,0,28.24,0,19.958,0,114.6,12:22.3,12:22.3,00:24.7,00:28.2,00:20.0,NVR,,,ME,,Location 6,Free Practice 1
17,1,10,75,0,,24.756,0,32.753,0,21.38,0,105.9,13:41.2,13:41.2,00:24.8,00:32.8,00:21.4,NVR,,,ME,,Location 6,Free Practice 1
17,1,11,129,0,,24.758,0,28.352,0,20.019,0,114.2,14:54.3,14:54.3,00:24.8,00:28.4,00:20.0,NVR,,,ME,,Location 6,Free Practice 1
17,1,12,104,0,,24.512,0,28.346,0,19.966,0,114.7,16:07.1,16:07.1,00:24.5,00:28.3,00:20.0,NVR,,,ME,,Location 6,Free Practice 1
17,1,13,83,0,B,24.823,0,29.842,0,05:08.1,0,23.0,22:09.9,22:09.9,00:24.8,00:29.8,05:08.1,NVR,,,ME,,Location 6,Free Practice 1
17,1,14,70,0,,35.523,0,29.96,0,21.876,0,95.6,23:37.2,23:37.2,00:35.5,00:30.0,00:21.9,NVR,04:52.2,,ME,,Location 6,Free Practice 1
17,1,15,92,0,,28.931,0,28.899,0,23.562,0,102.6,24:58.6,24:58.6,00:28.9,00:28.9,00:23.6,NVR,,,ME,,Location 6,Free Practice 1
17,1,16,74,0,,23.965,0,28.029,0,19.777,0,116.4,26:10.4,26:10.4,00:24.0,00:28.0,00:19.8,NVR,,,ME,,Location 6,Free Practice 1
17,1,17,99,0,,29.239,0,38.417,0,24.363,0,90.8,27:42.4,27:42.4,00:29.2,00:38.4,00:24.4,NVR,,,ME,,Location 6,Free Practice 1
17,1,18,70,0,,23.947,2,32.122,0,24.832,0,103.2,29:03.3,29:03.3,00:23.9,00:32.1,00:24.8,NVR,,,ME,,Location 6,Free Practice 1
17,1,19,68,2,,24.03,0,27.662,2,19.698,2,117.0,30:14.7,30:14.7,00:24.0,00:27.7,00:19.7,NVR,,,ME,,Location 6,Free Practice 1
17,1,20,83,0,B,35.433,0,46.22,0,,0,,31:59.1,0:00,00:35.4,00:46.2,,NVR,,,ME,,Location 6,Free Practice 1
20,1,1,102,0,,01:09.9,0,34.239,0,22.804,0,65.8,02:06.9,02:06.9,01:09.9,00:34.2,00:22.8,MEV,00:34.6,,JE,,Location 6,Free Practice 1
20,1,2,72,0,,29.398,0,52.3,0,24.683,0,78.5,03:53.3,03:53.3,00:29.4,00:52.3,00:24.7,MEV,,,JE,,Location 6,Free Practice 1
20,1,3,71,0,B,26.002,0,30.916,0,01:58.4,0,47.7,06:48.6,06:48.6,00:26.0,00:30.9,01:58.4,MEV,,,JE,,Location 6,Free Practice 1
20,1,4,105,0,,41.042,0,31.676,0,21.118,0,89.0,08:22.4,08:22.4,00:41.0,00:31.7,00:21.1,MEV,01:38.5,,JE,,Location 6,Free Practice 1
20,1,5,84,0,,25.206,0,28.808,0,20.101,0,112.7,09:36.5,09:36.5,00:25.2,00:28.8,00:20.1,MEV,,,JE,,Location 6,Free Practice 1
20,1,6,71,0,,24.999,0,28.541,0,19.918,0,113.7,10:50.0,10:50.0,00:25.0,00:28.5,00:19.9,MEV,,,JE,,Location 6,Free Practice 1
20,1,7,75,0,,24.577,0,28.322,0,20.01,0,114.6,12:02.9,12:02.9,00:24.6,00:28.3,00:20.0,MEV,,,JE,,Location 6,Free Practice 1
20,1,8,86,0,,24.679,0,28.168,0,20.038,0,114.6,13:15.8,13:15.8,00:24.7,00:28.2,00:20.0,MEV,,,JE,,Location 6,Free Practice 1
20,1,9,99,0,,30.689,0,35.832,0,24.583,0,91.7,14:46.9,14:46.9,00:30.7,00:35.8,00:24.6,MEV,,,JE,,Location 6,Free Practice 1
20,1,10,156,0,,24.089,0,27.773,0,19.625,0,116.8,15:58.4,15:58.4,00:24.1,00:27.8,00:19.6,MEV,,,JE,,Location 6,Free Practice 1
20,1,11,84,0,,29.184,0,37.732,0,21.376,0,94.6,17:26.7,17:26.7,00:29.2,00:37.7,00:21.4,MEV,,,JE,,Location 6,Free Practice 1
20,1,12,96,2,,24.012,2,27.673,0,19.496,2,117.3,18:37.8,18:37.8,00:24.0,00:27.7,00:19.5,MEV,,,JE,,Location 6,Free Practice 1
20,1,13,117,0,,30.186,0,35.395,0,24.497,0,92.7,20:07.9,20:07.9,00:30.2,00:35.4,00:24.5,MEV,,,JE,,Location 6,Free Practice 1
20,1,14,88,0,,25.728,0,27.67,2,19.57,0,114.5,21:20.9,21:20.9,00:25.7,00:27.7,00:19.6,MEV,,,JE,,Location 6,Free Practice 1
20,1,15,87,0,B,24.764,0,28.299,0,06:06.9,0,19.9,28:20.9,28:20.9,00:24.8,00:28.3,06:06.9,MEV,,,JE,,Location 6,Free Practice 1
20,1,16,81,0,,33.889,0,32.371,0,21.372,0,95.3,29:48.5,29:48.5,00:33.9,00:32.4,00:21.4,MEV,05:52.5,,JE,,Location 6,Free Practice 1
