Lap_Number,Lap_Time,Lap_Improvement,S1,S1_Improvement,S2,S2_Improvement,S3,S3_Improvement,Kph,Elapsed,Driver_Name,Pit_Time,Team,Power,Location,Event,Air_Temp,Track_Temp,Humidity,Pressure,Wind_Speed,Wind_Direction,Rain
8,87,0,23.316,0,19.116,0,30.524,0,123.1,702.3,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6667,19.8,45,936.777,7.42654,300,-1
9,92,0,23.203,0,22.693,0,33.41,0,113.3,781.6,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6667,19.8,45,936.743,5.30467,307,-1
10,94,0,22.973,0,19.038,0,30.4,0,124,854,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6667,19.8,45,936.878,2.12187,296,-1
11,98,0,24.926,0,22.071,0,39.535,0,103.8,940.5,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6667,19.7,45,936.878,5.30467,321,-1
12,85,0,22.953,0,18.909,0,30.171,0,124.7,1012.6,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6111,19.7,45,936.912,3.1828,344,-1
13,73,0,25.804,0,21.313,0,35.355,0,108.9,1095,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.6111,19.6,45,936.912,4.24374,329,-1
14,96,0,23.589,0,21.877,0,36.311,0,109.8,1176.8,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.5556,19.6,45,936.912,3.1828,319,-1
15,112,0,22.793,0,18.774,0,30.093,0,125.3,1248.5,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.5556,19.6,45,936.912,4.24374,294,-1
16,98,0,25.975,0,20.864,0,41.659,0,101.5,1337,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.5556,19.5,45,937.014,3.1828,287,-1
17,71,0,283.8,0,20.926,0,35.805,0,26.4,1677.5,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.53836429,19.56428571,45,937.0235714,4.723681429,306.4761905,-1
18,74,0,23.414,0,19.816,0,32.335,0,118.9,1753.1,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.4444,19.4,45,936.98,2.12187,295,-1
19,89,0,22.613,0,18.507,0,29.825,0,126.6,1824,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.4444,19.4,45,937.048,4.24374,342,-1
20,121,0,25.636,0,20.572,0,33.33,0,112.9,1903.6,AL,29.56,MAHINDRAd,235,Location 1,Free Practice 1,17.4444,19.3,45,937.048,1.06093,310,-1
21,82,0,22.477,0,18.326,0,29.658,0,127.5,1974,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.3889,19.3,45,937.149,5.30467,328,-1
22,116,0,26.093,0,21.64,0,43.062,0,98.9,2064.8,AL,29.56,MAHINDRAd,235,Location 1,Free Practice 1,17.3889,19.2,45,937.217,4.24374,314,-1
23,77,0,447.6,0,22.862,0,34.551,0,17.8,2569.9,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.2778,19,45,937.454,4.24374,263,-1
24,102,0,23.095,0,19.478,0,34.543,0,116.5,2647,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.2778,19,45,937.454,4.24374,285,-1
25,73,2,22.27,2,18.174,2,29.045,2,129.3,2716.5,AL,29.56,MAHINDRAd,250,Location 1,Free Practice 1,17.53836429,19.56428571,45,937.0235714,4.723681429,306.4761905,-1
1,72,0,54.285,0,23.973,0,36.927,0,78,115.2,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7778,20.2,45,936.777,5.30467,314,-1
2,102,0,41.288,0,38.939,0,36.559,0,76.9,232,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7778,20.1,45,936.777,6.3656,315,-1
3,115,0,24.949,0,20.495,0,33.484,0,113.8,310.9,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7222,20,45,936.845,3.1828,298,-1
4,101,0,24.181,0,19.934,0,31.569,0,118.7,386.6,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7222,20,45,936.845,3.1828,297,-1
5,95,0,23.828,0,19.774,0,31.2,0,120.1,461.4,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7222,20,45,936.845,6.3656,284,-1
6,69,0,23.746,0,19.666,0,31.22,0,120.4,536,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.7222,20,45,936.845,6.3656,319,-1
7,84,0,27.18,0,24.314,0,39.833,0,98.3,627.3,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.53836429,19.56428571,45,937.0235714,4.723681429,306.4761905,-1
8,98,0,23.327,0,19.064,0,30.865,0,122.6,700.6,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.6667,19.8,45,936.777,7.42654,300,-1
9,81,0,23.119,0,18.999,0,30.624,0,123.5,773.3,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.6667,19.8,45,936.811,9.54841,275,-1
10,88,0,26.039,0,20.077,0,41.602,0,102.4,861.1,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.6667,19.8,45,936.878,2.12187,296,-1
11,97,0,362.4,0,19.939,0,37.819,0,21.4,1281.2,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.5556,19.6,45,937.014,8.48747,320,-1
12,87,0,23.212,0,18.919,0,34.308,0,117.5,1357.6,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.5556,19.5,45,937.014,3.1828,287,-1
13,177,0,22.972,0,18.74,0,30.405,0,124.5,1429.7,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.5556,19.5,45,937.048,4.24374,350,-1
14,100,0,26.56,0,21.54,0,35.778,0,107.1,1513.6,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.5,19.5,45,936.912,3.1828,317,-1
15,97,0,23.029,0,19.339,0,30.833,0,122.7,1586.8,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.5,19.5,45,936.98,10.6093,267,-1
16,132,0,23.014,0,19.289,0,30.952,0,122.6,1660.1,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.53836429,19.56428571,45,937.0235714,4.723681429,306.4761905,-1
17,88,0,28.89,0,23.395,0,34.149,0,103.9,1746.5,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.4444,19.4,45,936.98,2.12187,295,-1
18,116,0,22.851,0,18.717,0,30.869,0,124,1818.9,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.4444,19.4,45,937.048,4.24374,342,-1
19,109,0,22.794,0,18.631,0,30.305,0,125.2,1890.7,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.4444,19.3,45,937.048,1.06093,310,-1
20,72,0,29.047,0,22.836,0,36.358,0,101.8,1978.9,PWEHRL,22.36296296,TAG ,235,Location 1,Free Practice 1,17.3889,19.3,45,937.149,5.30467,328,-1
21,72,0,22.429,0,18.58,0,29.515,0,127.4,2049.4,PWEHRL,22.36296296,TAG ,235,Location 1,Free Practice 1,17.3889,19.2,45,937.217,4.24374,314,-1
22,113,0,24.899,0,21.291,0,42.832,0,100.9,2138.4,PWEHRL,22.36296296,TAG ,235,Location 1,Free Practice 1,17.3889,19.2,45,937.319,3.1828,326,-1
23,69,0,237,0,20.145,0,31.051,0,31.2,2426.6,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.2778,19.1,45,937.454,4.24374,300,-1
24,94,0,23.787,0,18.972,0,34.872,0,115.7,2504.2,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.2778,19,45,937.42,1.06093,295,-1
25,75,2,22.372,2,18.137,2,29.396,2,128.5,2574.2,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.2778,19,45,937.454,4.24374,263,-1
26,90,0,26.583,0,20.022,0,31.955,0,114.3,2652.7,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.2778,19,45,937.454,4.24374,285,-1
27,74,0,22.945,0,19.105,0,30.58,0,123.7,2725.3,PWEHRL,22.36296296,TAG ,250,Location 1,Free Practice 1,17.53836429,19.56428571,45,937.0235714,4.723681429,306.4761905,-1
1,102,0,102.6,0,20.121,0,32.437,0,57.9,155.2,SB,27.4,JR,250,Location 1,Qualifying Group 2,21.8889,27.4,33,937.251,3.1828,318,-1
2,93,0,24.083,0,20.209,0,35.837,0,112.1,235.3,SB,27.4,JR,250,Location 1,Qualifying Group 2,23,28,30,936.946,3.1828,88,-1
3,124,2,22.2,2,17.929,2,29.136,2,129.7,304.6,SB,27.4,JR,250,Location 1,Qualifying Group 2,22.3492,27.71428571,31.71428571,937.1445714,1.818742857,221.7142857,-1
1,104,0,87.3,0,20.148,0,32.043,0,64.4,139.5,NVR,22.13333333,ME,250,Location 1,Qualifying Group 2,21.8889,27.4,33,937.251,3.1828,318,-1
2,128,0,23.708,0,19.427,0,30.499,0,122,213.1,NVR,22.13333333,ME,250,Location 1,Qualifying Group 2,23,28,30,936.946,3.1828,88,-1
3,81,4,21.944,4,17.915,4,28.927,2,130.6,281.9,NVR,22.13333333,ME,250,Location 1,Qualifying Group 2,22.3492,27.71428571,31.71428571,937.1445714,1.818742857,221.7142857,-1
1,89,0,101.8,0,20.292,0,32.572,0,58.1,154.7,MEV,26.4,JE,250,Location 1,Qualifying Group 2,21.8889,27.4,33,937.251,3.1828,318,-1
2,109,0,24.002,0,20.357,0,34.146,0,114.4,233.2,MEV,26.4,JE,250,Location 1,Qualifying Group 2,23,28,30,936.946,3.1828,88,-1
3,83,2,22.231,2,18.082,2,28.839,4,129.9,302.4,MEV,26.4,JE,250,Location 1,Qualifying Group 2,22.3492,27.71428571,31.71428571,937.1445714,1.818742857,221.7142857,-1
1,118,0,98.1,0,22.434,0,33.333,0,58.4,153.9,MNT,24.6,BMWl,250,Location 1,Qualifying Group 2,21.8889,27.4,33,937.251,3.1828,318,-1
2,74,0,24.063,0,20.723,0,31.491,0,117.8,230.1,MNT,24.6,BMWl,250,Location 1,Qualifying Group 2,23,28,30,936.946,3.1828,88,-1
3,109,2,22.286,2,18.059,2,28.932,2,129.7,299.4,MNT,24.6,BMWl,250,Location 1,Qualifying Group 2,22.3492,27.71428571,31.71428571,937.1445714,1.818742857,221.7142857,-1
1,126,0,94.6,0,22.217,0,33.093,0,59.9,149.9,ALOTTE,23.53333333,TAG ,250,Location 1,Qualifying Group 2,21.8889,27.4,33,937.251,3.1828,318,-1
2,102,0,25.928,0,20.006,0,30.673,0,117.2,226.5,ALOTTE,23.53333333,TAG ,250,Location 1,Qualifying Group 2,23,28,30,936.946,3.1828,88,-1
3,91,2,22.195,2,17.999,2,28.963,2,129.9,295.7,ALOTTE,23.53333333,TAG ,250,Location 1,Qualifying Group 2,22.3492,27.71428571,31.71428571,937.1445714,1.818742857,221.7142857,-1
1,92,0,83.8,0,22.535,0,33.548,0,64.2,139.9,J,20.03333333,BMWE,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,70,0,26.168,0,21.029,0,33.018,0,112,220.1,J,20.03333333,BMWE,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
3,175,2,22.581,2,18.127,2,29.015,2,128.8,289.9,J,20.03333333,BMWE,250,Location 1,Qualifying Group 4,22.1508,26.38571429,31.71428571,937.1494286,2.424992857,231.7142857,-1
1,97,0,81.9,0,23.274,0,36.411,0,63.4,141.6,N,18.93333333,EA,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,86,2,27.636,0,21.216,0,33.168,0,109.5,223.6,N,18.93333333,EA,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
3,106,0,22.012,3,17.992,2,29.011,2,130.1,292.7,N,18.93333333,EA,250,Location 1,Qualifying Group 4,22.1508,26.38571429,31.71428571,937.1494286,2.424992857,231.7142857,-1
1,89,0,84.5,0,22.79,0,37.031,0,62.2,144.4,NL,20.36666667,DRAGONÃ,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,96,2,25.743,0,21.853,0,37.359,0,105.7,229.3,NL,20.36666667,DRAGONÃ,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
3,86,0,22.183,2,18.031,2,28.766,4,130.2,298.3,NL,20.36666667,DRAGONÃ,250,Location 1,Qualifying Group 4,22.1508,26.38571429,31.71428571,937.1494286,2.424992857,231.7142857,-1
1,81,0,77.3,0,22.19,0,34.085,2,67.2,133.6,SM,27.8,DRAGONo,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,88,2,23.257,0,19.234,0,38.954,0,110.3,215,SM,27.8,DRAGONo,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
1,120,0,68.1,0,21.898,0,33.597,0,72.7,123.5,NN,15.56666667,ROK ,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,83,0,24.667,0,20.851,0,32.913,0,114.5,202,NN,15.56666667,ROK ,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
3,103,3,22.268,2,18.221,2,29.139,2,129,271.6,NN,15.56666667,ROK ,250,Location 1,Qualifying Group 4,22.1508,26.38571429,31.71428571,937.1494286,2.424992857,231.7142857,-1
1,79,0,83.2,0,22.5,0,37.433,0,62.7,143.2,TB,19.43333333,NIOO,250,Location 1,Qualifying Group 4,21.5556,26.1,33,937.217,2.12187,306,-1
2,89,2,26.667,0,21.32,0,35.178,0,108,226.3,TB,19.43333333,NIOO,250,Location 1,Qualifying Group 4,22.8889,26.7,30,937.014,3.1828,44,-1
3,101,0,22.151,2,17.966,3,28.957,2,130,295.4,TB,19.43333333,NIOO,250,Location 1,Qualifying Group 4,22.1508,26.38571429,31.71428571,937.1494286,2.424992857,231.7142857,-1
1,118,0,79.5,0,21.427,0,31.449,0,67.8,132.4,AS,19.5,MAHINDRAd,250,Location 1,Qualifying Group 3,22.8889,27.3,30,937.014,0,56,-1
2,81,0,23.205,0,18.863,0,29.467,0,125.6,203.9,AS,19.5,MAHINDRAd,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
3,74,2,22.482,2,18.059,2,29.018,2,129.1,273.5,AS,19.5,MAHINDRAd,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,75,0,95.9,0,21.21,0,32.494,0,60,149.6,RR,25.03333333,AR,250,Location 1,Qualifying Group 3,22.8889,27.3,30,937.014,0,56,-1
2,98,0,23.622,0,22.791,0,32.966,0,113.2,229,RR,25.03333333,AR,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
3,93,2,22.115,3,17.856,2,28.988,2,130.3,297.9,RR,25.03333333,AR,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,76,0,85.6,0,22.408,0,34.521,0,63,142.6,EMORT,20.76666667,ROKo,250,Location 1,Qualifying Group 3,22.8889,27.3,30,937.014,0,56,-1
2,94,0,26.036,0,21.244,0,32.871,0,112.1,222.7,EMORT,20.76666667,ROKo,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
3,110,3,22.199,2,17.828,4,28.771,4,130.6,291.5,EMORT,20.76666667,ROKo,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,111,0,78.9,0,22.818,0,33.007,0,66.7,134.7,OTUR,18.56666667,NIO ,250,Location 1,Qualifying Group 3,22.8889,27.3,30,937.014,0,56,-1
2,136,0,24.44,0,19.905,0,32.173,0,117.4,211.2,OTUR,18.56666667,NIO ,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
3,71,2,22.166,2,18.241,2,29.224,2,129,280.9,OTUR,18.56666667,NIO ,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,102,0,91.8,0,20.234,0,34.016,0,61.5,146.1,AL,23.86666667,MAHINDRAd,250,Location 1,Qualifying Group 3,22.8889,27.3,30,937.014,0,56,-1
2,89,0,23.077,0,21.06,0,34.66,0,114,224.9,AL,23.86666667,MAHINDRAd,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
3,85,2,22.217,2,18.084,2,28.832,2,129.9,294,AL,23.86666667,MAHINDRAd,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,121,0,162.1,0,19.039,0,33.76,0,41.8,214.9,PWEHRL,70.8,TAG ,250,Location 1,Qualifying Group 3,22.8889,27.2,30,936.946,0,88,-1
2,84,2,22.136,2,17.866,2,28.883,2,130.4,283.8,PWEHRL,70.8,TAG ,250,Location 1,Qualifying Group 3,22.38195,27.0375,31.5,937.145125,2.78495,186.625,-1
1,112,0,103.4,0,33.066,0,25.631,0,51.5,162.1,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,246667,303,77,101189,424374,5,-1
2,179,0,24.272,0,27.821,0,20.111,0,115.7,234.3,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,246667,302,77,101192,424374,21,-1
3,93,0,27.519,0,31.324,0,20.432,0,105.4,313.6,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,246111,302,77,101189,424374,360,-1
4,97,0,23.922,0,27.486,0,19.744,0,117.4,384.7,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,245556,302,78,101195,530467,19,-1
5,91,0,25.14,0,28.555,0,20.022,0,113.3,458.4,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,245556,303,78,101192,424374,326,-1
6,121,0,24.787,0,28.434,0,20.035,0,114,531.7,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,246111,302,78,101195,424374,360,-1
7,92,0,24.862,0,28.486,0,267.3,0,26,852.4,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,248333,304,77,101179,530467,34,-1
8,113,0,32.716,0,31.968,0,22.308,0,96,939.4,LGRA,57.19285714,AD,235,Location 6,Free Practice 2,248889,304,77,101185,424374,348,-1
9,94,2,23.597,2,27.022,2,19.338,0,119.4,1009.3,LGRA,57.19285714,AD,235,Location 6,Free Practice 2,249444,305,77,101182,530467,349,-1
10,85,0,26.091,0,29.517,0,314.5,0,22.6,1379.5,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,250556,309,76,101182,63656,350,-1
11,99,0,33.026,0,30.428,0,20.841,0,99.1,1463.8,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,251111,311,76,101179,127312,13,-1
12,111,0,23.608,0,27.387,0,19.206,2,119,1534,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,250556,312,76,101185,530467,5,-1
13,102,0,24.825,0,27.736,0,187.4,0,34.8,1774,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,251111,312,76,101185,424374,340,-1
14,85,0,31.526,0,33.864,0,21.402,0,96.2,1860.8,LGRA,57.19285714,AD,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
1,89,0,88,0,33.389,0,22.957,0,57.9,144.3,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,246667,303,77,101189,424374,5,-1
2,113,0,24.355,0,27.516,0,19.845,0,116.5,216,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,246667,302,77,101192,424374,21,-1
3,100,0,35.279,0,39.305,0,21.699,0,86.7,312.3,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,246111,302,77,101189,424374,360,-1
4,69,0,24.034,0,27.27,0,19.642,0,117.7,383.2,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,245556,302,78,101195,530467,19,-1
5,91,0,25.406,0,28.402,0,20.223,0,112.8,457.3,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,245556,303,78,101192,424374,326,-1
6,82,0,24.734,0,28.287,0,20.279,0,113.9,530.6,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,246111,302,78,101195,424374,360,-1
7,125,0,29.34,0,36.931,0,39.684,0,78.8,636.5,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
8,114,0,309.3,0,37.18,0,22.759,0,22.6,1005.7,ACO,23.80555556,DSo,235,Location 6,Free Practice 2,249444,305,77,101182,530467,349,-1
9,91,0,23.599,0,26.968,0,19.605,2,119,1075.9,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,25,306,77,101185,530467,11,-1
10,82,0,27.167,0,38.037,0,23.018,0,94.7,1164.1,ACO,23.80555556,DSo,235,Location 6,Free Practice 2,250556,307,76,101179,742654,9,-1
11,147,0,24.06,0,27.359,0,19.719,0,117.4,1235.3,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,251111,307,76,101179,742654,13,-1
12,82,0,29.551,0,41.397,0,23.651,0,88.3,1329.9,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,250556,309,76,101182,63656,350,-1
13,98,0,24.194,0,27.406,0,19.691,0,117.2,1401.2,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,250556,31,76,101185,530467,5,-1
14,135,0,25.142,0,28.776,0,40.206,0,88.7,1495.3,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,251111,311,76,101179,127312,13,-1
15,96,0,89.7,0,33.569,0,22.223,0,57.4,1640.8,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
16,87,2,23.359,2,26.789,3,20.023,0,119,1710.9,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,250556,312,76,101185,424374,355,-1
17,92,0,26.718,0,31.87,0,21.066,0,104.9,1790.6,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,251111,312,76,101185,424374,340,-1
18,119,0,25.029,0,35.011,0,21.076,0,103,1871.7,ACO,23.80555556,DSo,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
1,74,0,49.58,0,32.071,0,21.716,0,80.8,103.4,NVR,20.73333333,ME,235,Location 6,Free Practice 2,246667,303,78,101189,530467,5,-1
2,86,0,24.149,0,27.275,0,19.371,0,118,174.2,NVR,20.73333333,ME,235,Location 6,Free Practice 2,246667,303,77,101189,424374,5,-1
3,110,0,29.577,0,36.668,0,23.874,0,92.7,264.3,NVR,20.73333333,ME,235,Location 6,Free Practice 2,246111,302,77,101195,530467,350,-1
4,105,0,25.009,0,28.29,0,19.858,0,114.2,337.4,NVR,20.73333333,ME,250,Location 6,Free Practice 2,246111,302,77,101189,424374,360,-1
5,95,0,24.666,0,28.273,0,19.93,0,114.6,410.3,NVR,20.73333333,ME,250,Location 6,Free Practice 2,245556,302,78,101195,530467,19,-1
6,117,0,24.745,0,28.145,0,19.845,0,114.8,483,NVR,20.73333333,ME,250,Location 6,Free Practice 2,246111,302,78,101195,424374,360,-1
7,104,0,24.441,0,27.899,0,19.797,0,115.8,555.2,NVR,20.73333333,ME,250,Location 6,Free Practice 2,246667,302,78,101192,63656,24,-1
8,101,0,24.406,0,29.748,0,23.146,0,108,632.5,NVR,20.73333333,ME,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
9,82,0,31.783,0,34.344,0,21.423,0,95.4,720,NVR,20.73333333,ME,250,Location 6,Free Practice 2,247778,302,77,101185,212187,22,-1
10,149,0,24.075,0,27.593,0,19.629,0,117.1,791.3,NVR,20.73333333,ME,250,Location 6,Free Practice 2,248333,304,77,101185,31828,5,-1
11,124,0,31.296,0,37.22,0,22.368,0,91.9,882.2,NVR,20.73333333,ME,250,Location 6,Free Practice 2,248333,304,77,101179,530467,34,-1
12,87,0,24.103,0,31.072,0,329.2,0,21.7,1266.6,NVR,20.73333333,ME,250,Location 6,Free Practice 2,250556,307,76,101185,424374,355,-1
13,90,0,39.159,0,36.255,0,23.446,0,84.5,1365.4,NVR,20.73333333,ME,250,Location 6,Free Practice 2,250556,309,76,101182,63656,350,-1
14,88,0,27.041,0,34.934,0,22.569,0,98.8,1450,NVR,20.73333333,ME,250,Location 6,Free Practice 2,251111,311,76,101179,127312,13,-1
15,110,2,23.372,2,26.927,2,19.315,2,120,1519.6,NVR,20.73333333,ME,250,Location 6,Free Practice 2,250556,312,76,101185,530467,5,-1
16,103,0,30.201,0,31.934,0,59.653,0,68.6,1641.4,NVR,20.73333333,ME,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
17,71,0,47.753,0,31.147,0,20.902,0,83.7,1741.2,NVR,20.73333333,ME,250,Location 6,Free Practice 2,251111,312,76,101185,424374,340,-1
18,85,0,25.262,0,31.204,0,22.864,0,105.3,1820.5,NVR,20.73333333,ME,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
1,88,0,62.8,0,32.743,0,22.071,0,71,117.6,MEV,29.42352941,JE,250,Location 6,Free Practice 2,246667,303,78,101189,530467,5,-1
2,113,0,28.081,0,35.391,0,27.949,0,91.4,209,MEV,29.42352941,JE,235,Location 6,Free Practice 2,246667,302,77,101192,424374,21,-1
3,95,0,23.789,2,27.156,0,19.594,0,118.4,279.5,MEV,29.42352941,JE,235,Location 6,Free Practice 2,246111,302,77,101195,530467,350,-1
4,89,0,25.338,0,28.601,0,19.886,0,113.1,353.3,MEV,29.42352941,JE,250,Location 6,Free Practice 2,246111,302,77,101189,424374,360,-1
5,183,0,24.622,0,27.984,0,19.775,0,115.4,425.7,MEV,29.42352941,JE,250,Location 6,Free Practice 2,245556,303,78,101192,424374,326,-1
6,82,0,25.207,0,28.518,0,19.974,0,113.3,499.4,MEV,29.42352941,JE,250,Location 6,Free Practice 2,246111,302,78,101195,424374,360,-1
7,69,0,28.375,0,34.007,0,22.543,0,98.3,584.4,MEV,29.42352941,JE,250,Location 6,Free Practice 2,246667,302,78,101192,63656,24,-1
8,86,0,23.938,0,27.349,0,19.519,0,118,655.2,MEV,29.42352941,JE,250,Location 6,Free Practice 2,230716.2143,295.5357143,76.78571429,101186,427026.1071,146.1428571,-1
9,87,0,28.035,0,32.757,0,21.137,0,101.9,737.1,MEV,29.42352941,JE,250,Location 6,Free Practice 2,247778,302,77,101185,212187,22,-1
10,90,0,24.11,0,27.45,0,19.467,0,117.6,808.1,MEV,29.42352941,JE,250,Location 6,Free Practice 2,248333,304,77,101185,31828,5,-1
11,89,0,27.188,0,31.543,0,130.4,0,44.2,997.2,MEV,29.42352941,JE,250,Location 6,Free Practice 2,249444,305,77,101182,530467,349,-1
12,73,0,40.093,0,31.929,0,23.186,0,87.7,1092.4,MEV,29.42352941,JE,250,Location 6,Free Practice 2,25,306,76,101182,424374,21,-1
13,86,0,23.821,0,29.512,0,373.8,0,19.6,1519.6,MEV,29.42352941,JE,250,Location 6,Free Practice 2,250556,312,76,101185,530467,5,-1
14,96,0,34.287,0,34.603,0,26.068,0,88,1614.6,MEV,29.42352941,JE,250,Location 6,Free Practice 2,250556,312,76,101179,424374,360,-1
15,85,2,24.163,0,27.043,2,19.088,2,118.8,1684.8,MEV,29.42352941,JE,250,Location 6,Free Practice 2,250556,312,76,101185,424374,355,-1
16,87,0,25.495,0,27.992,0,20.365,0,113.1,1758.7,MEV,29.42352941,JE,250,Location 6,Free Practice 2,251111,312,76,101185,424374,340,-1
